Strain,Metformin_mM,AUC_mean,AUC_sd,AUC_median,AUC_se,number_elements
NT12266,100,3.1024,0.19850753134327168,3.1834,0.11460837665720598,3
NT12266,200,0.06723333333333334,0.017960605038064098,0.0719,0.010369560153534857,3
NT12267,0,15.935566666666666,3.190103729243507,16.8375,1.8418072468215678,3
NT12267,50,8.595733333333333,0.9017039222124597,8.2445,0.520599002218705,3
NT12267,100,7.503466666666667,1.6844788076236916,7.3496,0.9725342930257582,3
NT12267,200,0.5620333333333334,0.6558917314110106,0.2634,0.37867926768939675,3
NT12268,0,13.659933333333335,2.2231970905282634,12.9838,1.2835634386780859,3
NT12268,50,9.374366666666667,0.9322555568798367,9.1644,0.5382379967180982,3
NT12268,100,5.237,1.0546918175467186,5.1241,0.6089266047726937,3
NT12268,200,0.7543,0.8783707873102339,0.3391,0.507127610501867,3
NT12269,0,7.2622,1.120716034506511,7.8461,0.6470457042074641,3
NT12269,50,4.406466666666667,0.6959191140738511,4.5162,0.4017890878447438,3
NT12269,100,2.3670999999999998,0.6423890721361938,2.5783,0.37088350372230544,3
NT12269,200,0.34486666666666665,0.3791736585435931,0.1733,0.21891601382975873,3
NT12270,0,8.493566666666666,0.9816561329372584,9.0155,0.5667594326029732,3
NT12270,50,4.8629999999999995,0.6053649147415134,4.9746,0.3495075964839677,3
NT12270,100,2.4070666666666667,0.6879102436607069,2.0207,0.3971651643558102,3
NT12270,200,0.07933333333333333,0.02189802121958359,0.0895,0.012642828445846724,3
NT12271,0,12.850133333333332,0.5323235607535454,12.732,0.3073371510970395,3
NT12271,50,7.2269000000000005,1.185617134660258,7.4131,0.6845163718519328,3
NT12271,100,0.6511666666666667,0.9601449907869819,0.1243,0.5543399688919348,3
NT12271,200,0.054733333333333335,0.015051356528012129,0.0614,0.008689904743116834,3
NT12272,0,12.5273,0.5811144121427381,12.7057,0.33550656228058096,3
NT12272,50,6.1531666666666665,0.888212617188775,6.5389,0.5128097936315613,3
NT12272,100,1.6569333333333334,0.4219883568693968,1.8218,0.24363509143343412,3
NT12272,200,0.024933333333333335,0.023386819649822702,0.0211,0.013502386620314367,3
NT12273,0,15.189533333333333,1.933004501632972,15.222,1.116020669362555,3
NT12273,50,8.7248,0.4497926633461242,8.8988,0.25968791526240353,3
NT12273,100,3.570533333333333,0.8865507449285309,3.8727,0.5118503112347506,3
NT12273,200,0.42323333333333335,0.4022457126351172,0.2673,0.23223667047025778,3
NT12274,0,9.5471,0.47122397010338934,9.6522,0.272061285987796,3
NT12274,50,6.391766666666666,0.6856058367118335,6.3885,0.3958347143835557,3
NT12274,100,0.1375,0.0605356919511126,0.1351,0.03495029804355512,3
NT12274,200,0.0478,0.03339865266743555,0.052,0.019282721108114728,3
NT12275,0,15.062966666666666,0.6225700388979011,14.8741,0.35944097954709897,3
NT12275,50,7.724233333333333,0.3885550711718137,7.9004,0.22433237493604086,3
NT12275,100,4.3296,0.24792426262873074,4.2734,0.14313913976733716,3
NT12275,200,0.39649999999999996,0.21557335178541898,0.4619,0.12446133268342155,3
NT12276,0,15.066766666666666,0.5296778014353003,15.3271,0.30580962124243977,3
NT12276,50,8.496166666666667,0.44829791805598773,8.699,0.25882492366677334,3
NT12276,100,4.4742,0.6180269492505971,4.8068,0.35681802551627545,3
NT12276,200,0.0874,0.028227823153760895,0.0945,0.016297341296461005,3
NT12277,0,14.355133333333333,0.8081065915665663,14.0169,0.466560558174868,3
NT12277,50,7.983266666666667,0.23300485688786246,7.8673,0.13452541684669764,3
NT12277,100,3.8526333333333334,0.582718476910878,3.9805,0.33643266950626416,3
NT12277,200,0.1848,0.1681555529859184,0.102,0.09708465378215037,3
NT12278,0,14.563733333333333,1.344264521339953,15.1407,0.7761114832576853,3
NT12278,50,7.820799999999999,0.2864587404845588,7.6868,0.16538703093048118,3
NT12278,100,2.9968333333333335,1.0297285338055526,2.6383,0.5945140461848745,3
NT12278,200,0.047,0.0049487372126634475,0.0495,0.00285715476187996,3
NT12279,0,13.557466666666667,0.8990185333647652,13.3645,0.5190485922446098,3
NT12279,50,7.197166666666667,0.13862980679974002,7.2448,0.08003795627353572,3
NT12279,100,2.5333,0.7853325219294053,2.981,0.45341194293930986,3
NT12279,200,0.035833333333333335,0.025748851107055888,0.0448,0.014866106117982312,3
NT12280,0,10.7199,0.48238809064901284,10.8346,0.27850689399007716,3
NT12280,50,5.976333333333334,0.2991197140499659,5.9647,0.1726968474266717,3
NT12280,100,2.1005000000000003,0.7908602088865011,2.3026,0.4566033544919851,3
NT12280,200,0.028900000000000002,0.025300395253829534,0.033,0.014607190010402412,3
NT12281,0,14.303666666666667,0.8144864476056882,14.2598,0.47024396977644617,3
NT12281,50,6.567033333333334,0.5600040743899398,6.712,0.323318503096319,3
NT12281,100,3.6423666666666668,0.5347713935256198,3.9102,0.3087504080069279,3
NT12281,200,0.41836666666666666,0.4043967400132367,0.3215,0.23347856670604933,3
NT12282,0,13.611433333333334,1.2087945000426394,13.6666,0.697897829994557,3
NT12282,50,8.397166666666667,0.3246739030678833,8.3496,0.1874505653350889,3
NT12282,100,4.247633333333333,0.3728069920660465,4.3151,0.21524021722510664,3
NT12282,200,0.3572,0.3024619149579001,0.5228,0.17462646802055332,3
NT12283,0,9.943,1.0219403064758725,10.4648,0.5900175110395737,3
NT12283,50,9.545766666666667,3.4671741149433695,7.7386,2.001773908589857,3
NT12283,100,4.905366666666667,1.771927578467397,4.5306,1.0230228644126733,3
NT12283,200,0.8742,0.7301556477902503,1.0936,0.42155555980202664,3
NT12284,0,14.629266666666666,2.1448379946591154,15.6229,1.2383227935845775,3
NT12284,50,7.834866666666667,0.5193597725405129,7.92,0.2998525044825279,3
NT12284,100,4.5674,1.1493730334404058,3.9166,0.663590830256115,3
NT12284,200,0.31666666666666665,0.17051458393150226,0.2993,0.09844664093360987,3
NT12285,0,13.9702,1.3829311949623528,13.7354,0.7984356976822453,3
NT12285,50,7.6979999999999995,1.0257217751417782,8.03,0.5922007429917665,3
NT12285,100,3.2638333333333334,0.5592740502949636,3.5181,0.3228970234885695,3
NT12285,200,0.03493333333333334,0.034254391445964025,0.0343,0.019776782122254144,3
NT12286,0,14.616966666666666,0.8920161788517816,14.7164,0.5150057809815776,3
NT12286,50,7.630766666666666,0.7692796717276055,7.5319,0.44414382555404,3
NT12286,100,3.8554,0.6840626360210004,3.8029,0.3949437470492896,3
NT12286,200,0.045,0.03934729978028988,0.0541,0.022717174120035263,3
NT12287,0,12.936399999999999,2.3633279565054015,14.0987,1.364468031871762,3
NT12287,50,8.059566666666667,1.4169444108126938,8.425,0.8180732370094446,3
NT12287,100,6.348633333333333,0.6880678043138867,6.4642,0.39725613204133725,3
NT12287,200,0.6743,1.0961533697434862,0.0763,0.6328644430945172,3
NT12288,0,14.441866666666666,2.095762158102234,15.0725,1.209988846137756,3
NT12288,50,9.769400000000001,0.9832708477322005,9.544,0.5676916886244975,3
NT12288,100,4.8359000000000005,0.33853620190461153,4.8505,0.19545396730006098,3
NT12288,200,0.29136666666666666,0.29888911544807606,0.2151,0.17256371126179584,3
NT12289,0,15.4848,0.5134837582631029,15.2101,0.2964599860577032,3
NT12289,50,8.5668,0.5161114511420964,8.5891,0.2979770852487378,3
NT12289,100,3.6562666666666668,1.020751851986237,3.6212,0.5893313565200631,3
NT12289,200,0.1654,0.04156103944802151,0.1856,0.023995277313115876,3
NT12290,0,15.634133333333335,1.612907487530929,16.3734,0.9312125721039449,3
NT12290,50,8.2767,0.385857318188991,8.3588,0.22277482652520106,3
NT12290,100,3.734166666666667,0.5402178850550332,3.6777,0.31189494135757373,3
NT12290,200,0.07753333333333333,0.007050059101407115,0.0789,0.004070353520000169,3
NT12291,0,15.727333333333334,0.7516776325881557,15.9708,0.43398128351859233,3
NT12291,50,7.358,0.46569181869558324,7.4723,0.2688672968833014,3
NT12291,100,2.2811333333333335,1.0653026674768695,2.6076,0.615052781836197,3
NT12291,200,0.04303333333333333,0.016965356858413952,0.0352,0.00979495334910336,3
NT12292,0,12.307933333333333,1.094903143357134,12.54,0.6321426245538087,3
NT12292,50,6.777,0.8195408531610856,6.593,0.47316213218444836,3
NT12292,100,0.11286666666666667,0.022298056716524274,0.1199,0.012873789047690834,3
NT12292,200,0.04613333333333333,0.0400026665777837,0.0672,0.023095550316986267,3
NT12293,0,14.238366666666668,0.9657593299230062,13.7867,0.5575814091034402,3
NT12293,50,7.6950666666666665,1.149689803091831,7.5709,0.6637737172996365,3
NT12293,100,2.5209,0.24138519010080134,2.3934,0.13936380448308666,3
NT12293,200,0.04493333333333333,0.025562928888007593,0.0317,0.014758763874766446,3
NT12294,0,12.109633333333333,2.460276418074468,10.8655,1.4204412522561825,3
NT12294,50,8.360199999999999,1.1496273657146472,8.3866,0.6637376690631119,3
NT12294,100,4.001733333333333,2.5935375731485624,3.4195,1.4973796160107313,3
NT12294,200,0.0021666666666666666,0.0012342339054382413,0.0025,7.125852775477317e-4,3
NT12295,0,13.850466666666668,0.5078952483862523,13.8033,0.2932334583759346,3
NT12295,50,5.881,0.05794488760883085,5.8659,0.0334544964591211,3
NT12295,100,2.4408333333333334,1.227784241360563,2.8915,0.7088615622563016,3
NT12295,200,0.08503333333333334,0.07854784104820026,0.0786,0.04534961717344236,3
NT12296,0,12.951933333333333,1.5537474194132497,13.7117,0.8970564908509261,3
NT12296,50,7.5925,0.902653693284418,8.0157,0.5211473528027687,3
NT12296,100,3.9220333333333333,2.6777781729137557,2.8446,1.5460159489618612,3
NT12296,200,0.41686666666666666,0.3290033485138614,0.5481,0.18995017182876617,3
NT12297,0,11.837733333333333,0.7734094409388422,11.4281,0.44652814891983855,3
NT12297,50,7.343833333333333,0.7765472318753917,7.0511,0.4483397533617161,3
NT12297,100,3.6311666666666667,0.35600069288322067,3.7519,0.20553709586782076,3
NT12297,200,0.14036666666666664,0.13408539567504482,0.0677,0.07741423928738461,3
NT12298,0,14.070466666666666,0.9226666913535644,14.5581,0.5327018626252817,3
NT12298,50,8.823133333333333,0.327722891073134,8.9118,0.18921089938067634,3
NT12298,100,4.976933333333333,0.45967799961857364,5.2088,0.2653952168203322,3
NT12298,200,0.5317333333333333,0.75527789808343615,0.1547,0.4360598977714466,3
NT12299,0,13.080766666666667,0.42223200178732745,13.255,0.24377575989238806,3
NT12299,50,8.747666666666667,0.784567169421034,8.9505,0.4529700664625767,3
NT12299,100,5.6503,0.6538624243676953,5.3177,0.3775076467216702,3
NT12299,200,0.26539999999999997,0.21015044610944797,0.1963,0.12133041663160973,3
NT12300,0,13.010233333333334,1.96965866416832,13.5917,1.1371829599692582,3
NT12300,50,9.2301,0.21121401468652606,9.2637,0.1219444682358874,3
NT12300,100,5.550466666666667,1.0499767441869052,5.2676,0.6062043558991566,3
NT12300,200,0.3107,0.18137940897466837,0.3627,0.10471945059698001,3
NT12301,0,14.093933333333334,0.6069042126508379,14.3923,0.3503963105462792,3
NT12301,50,9.1144,0.47758269441008877,8.9955,0.27573249717797155,3
NT12301,100,6.1291,0.8791085427863844,5.8817,0.5075535538246188,3
NT12301,200,0.3263,0.06064659924513493,0.3439,0.035014330399614005,3
NT12302,0,12.757233333333334,0.2798034369576853,12.7273,0.16154458964770207,3
NT12302,50,7.5079,0.4528448188949497,7.4336,0.26145007809012655,3
NT12302,100,4.7013,0.6070556728999411,4.3796,0.35048375616187044,3
NT12302,200,0.05143333333333333,0.03920616448128193,0.0423,0.022635689617160868,3
NT12303,0,10.6059,0.0914921308091573,10.59,0.05282300635139942,3
NT12303,50,8.260866666666667,0.9285042613436584,8.3456,0.5360721852304758,3
NT12303,100,6.6577,1.6986288323232948,7.4382,0.9807038135951139,3
NT12303,200,0.13003333333333333,0.045546606167016807,0.1477,0.026296345331201024,3
NT12304,0,13.179933333333333,1.1970534003683102,13.8056,0.6911191029370009,3
NT12304,50,7.285066666666666,0.9794840801837124,7.8301,0.5655053973610193,3
NT12304,100,3.5563666666666665,1.4516895719585965,4.3941,0.8381333651500683,3
NT12304,200,0.2776,0.3965088523601964,0.0545,0.228924492646229,3
NT12305,0,13.1681,0.5666065654402542,13.4791,0.3271304530815401,3
NT12305,50,8.661766666666667,0.4627551116231281,8.4751,0.26717178826448834,3
NT12305,100,4.8501666666666665,0.5392120300339497,5.1383,0.31131421069038545,3
NT12305,200,0.28350000000000003,0.34875970237399845,0.1247,0.20135650804812177,3
NT12306,0,12.9598,1.4355257677938067,13.0531,0.8288011884643985,3
NT12306,50,8.453166666666666,0.26199743001284037,8.4039,0.15126428674490353,3
NT12306,100,4.7896,0.39927288913724185,4.5644,0.2305203100235062,3
NT12306,200,0.37176666666666663,0.29139204404604685,0.4028,0.16823527506970046,3
NT12307,0,8.911233333333334,0.44386660533693406,8.9068,0.2562665040755643,3
NT12307,50,5.1171,0.1624527931431161,5.0821,0.09379216385178467,3
NT12307,100,1.8781333333333332,0.699138086026883,1.6349,0.40364756216834063,3
NT12307,200,0.016233333333333336,0.028116958109534778,0,0.016233333333333336,3
NT12308,0,9.132966666666666,0.5878809771827406,9.2998,0.33941324042791554,3
NT12308,50,5.1399333333333335,0.08316371404244394,5.1495,0.04801459268921407,3
NT12308,100,2.0181,0.7273160179729302,1.9386,0.419916098762598,3
NT12308,200,0.012966666666666665,0.02245892547147644,0,0.012966666666666666,3
NT12309,0,11.1088,0.3596721979803278,11.136,0.20765684032396664,3
NT12309,50,6.6658333333333335,0.07865680729176151,6.6879,0.04541252886349503,3
NT12309,100,3.2027,0.5897611465669811,2.8872,0.3404987567280289,3
NT12309,200,0.1039,0.15381472621306455,0.0311,0.08880497358444141,3
NT12310,0,9.0312,0.5456977551722195,8.8502,0.31505874584485544,3
NT12310,50,7.1699,0.33023361427934617,7.2719,0.19066046609964357,3
NT12310,100,0.9368666666666667,0.7137158421482133,1.1665,0.4120640335891714,3
NT12310,200,0.026733333333333335,0.03742142879866205,0.0107,0.02160527199036795,3
NT12311,0,13.308666666666667,0.518272219333946,13.476,0.29922460534595846,3
NT12311,50,6.386433333333333,0.5525386622973396,6.0859,0.31900834541504475,3
NT12311,100,3.9577666666666667,0.43098974852464106,4.1048,0.24883204732867065,3
NT12311,200,1.6950666666666667,0.9594119153592651,1.1416,0.5539167275964062,3
NT12312,0,12.076866666666668,0.06732193797963149,12.0607,0.03886833901490753,3
NT12312,50,7.2628,0.4870937076169225,7.113,0.28122368321320307,3
NT12312,100,3.6346,0.8421481876724549,3.827,0.4862144828502474,3
NT12312,200,0.10193333333333333,0.049032370260199874,0.0866,0.0283088521687318,3
NT12313,0,11.833533333333333,0.44063155054232506,11.584,0.25439874431905357,3
NT12313,50,7.268366666666666,0.6497179721489423,7.3527,0.37511484611752965,3
NT12313,100,3.9055666666666666,0.6398879381058322,3.8739,0.3694394733165968,3
NT12313,200,0.043133333333333336,0.03589099237041703,0.0535,0.020721674106543075,3
NT12314,0,12.387633333333333,0.43184670119538204,12.4523,0.24932680918380573,3
NT12314,50,8.3387,0.4707240274300858,8.0862,0.2717726439507848,3
NT12314,100,4.2176,0.5917165537653988,4.5292,0.34162771160041067,3
NT12314,200,0.3404666666666667,0.38072091265562674,0.1282,0.21980932140784612,3
NT12315,0,13.694233333333333,0.7853776437697563,13.5218,0.45343799404598284,3
NT12315,50,8.5638,1.186854376071471,8.4832,0.6852306935137491,3
NT12315,100,3.2282333333333333,1.024115141638543,2.6549,0.5912731527061845,3
NT12315,200,0.01746666666666667,0.02836923215974189,0.0022,0.01637898382412997,3
NT12316,0,12.579833333333333,0.547100103576424,12.8195,0.3158683920735206,3
NT12316,50,8.233066666666666,1.1637868805470064,7.8537,0.671912668763169,3
NT12316,100,4.485566666666666,0.3088858419114308,4.399,0.1783353239764288,3
NT12316,200,0.23533333333333334,0.37233986267029395,0.0338,0.2149705199427225,3
NT12317,0,13.5581,0.8036372004829043,13.6126,0.4639801540296021,3
NT12317,50,8.761133333333333,0.900058366625928,9.0557,0.5196489402578545,3
NT12317,100,5.363833333333333,1.452566409267863,5.5157,0.8386396074066088,3
NT12317,200,0.4437333333333333,0.2985474222520324,0.4646,0.1723664346030798,3
NT12318,0,11.048400000000001,0.5359245189390015,10.8736,0.30941616527475324,3
NT12318,50,6.632666666666666,0.18697364341888742,6.6541,0.10794928335925975,3
NT12318,100,5.2209666666666665,0.5256571157449822,4.9869,0.30348827727680777,3
NT12318,200,0.1383,0.09007019484824046,0.1895,0.052002051241593676,3
NT12319,0,12.804066666666667,1.0458082153690194,13.3874,0.6037976546640255,3
NT12319,50,7.798633333333333,0.8059332313122055,7.7493,0.46530576804696683,3
NT12319,100,4.8604666666666665,0.6671817618410546,4.9929,0.38519756979734165,3
NT12319,200,0.17373333333333332,0.07736939532743767,0.1959,0.044669241219334715,3
NT12320,0,12.9129,0.6989702211110286,12.5106,0.4035506453139846,3
NT12320,50,7.537533333333333,0.4750999929839328,7.68,0.2742991088412629,3
NT12320,100,2.750833333333333,0.2974145647632835,2.8663,0.17171237902699713,3
NT12320,200,0.04206666666666667,0.04736647900502352,0.0259,0.027347049404115087,3
NT12321,0,14.210433333333333,0.2573068466507129,14.3117,0.14855617717812286,3
NT12321,50,8.543033333333334,0.46205675336838553,8.6048,0.26676859093812194,3
NT12321,100,3.3508,0.35514133806134135,3.5116,0.20504094713007934,3
NT12321,200,1.3608,0.36191494857217493,1.1951,0.20895169298189478,3
NT12322,0,12.824900000000001,0.3957360610305813,12.6803,0.2284783213640483,3
NT12322,50,7.2999,0.5613916903553169,7.3078,0.32411964354746126,3
NT12322,100,3.3197,0.5810080980502768,3.3688,0.3354451818106798,3
NT12322,200,0.042133333333333335,0.027818399187108763,0.0315,0.01606096025910171,3
NT12323,0,9.853666666666667,1.8282154067104166,9.0782,1.0555206572008802,3
NT12323,50,7.778499999999999,0.7045823656606796,7.6879,0.4067908184804567,3
NT12323,100,3.8631333333333333,0.48374076046301195,3.8043,0.27928785827131425,3
NT12323,200,0.06376666666666667,0.013650396819628848,0.0661,0.007881060278357927,3
NT12324,0,12.551233333333332,1.234690691360931,12.196,0.7128490030231587,3
NT12324,50,7.622366666666666,1.2998612092578705,7.7219,0.750475219074184,3
NT12324,100,3.839,0.5586073665822894,3.7975,0.32251211346759273,3
NT12324,200,0.040666666666666663,0.03666569695687419,0.0508,0.021168950008076556,3
NT12325,0,11.710799999999999,0.5174401511286115,11.5963,0.29874421054362454,3
NT12325,50,8.067733333333333,0.12067826371527458,8.1114,0.06967362804135044,3
NT12325,100,5.356866666666667,0.6273655579750403,5.3003,0.3622096737771893,3
NT12325,200,0.038066666666666665,0.034847429364780025,0.0185,0.020119172724322218,3
NT12326,0,11.314066666666667,0.6357136488493339,11.2579,0.3670294462906822,3
NT12326,50,7.2940000000000005,0.10775727353640682,7.3369,0.06221369088338462,3
NT12326,100,5.261666666666667,0.25512256531583677,5.3087,0.14729508176144626,3
NT12326,200,0.12396666666666667,0.16976514169090584,0.0426,0.09801395025425945,3
NT12327,0,9.220566666666667,0.777271749990525,9.2017,0.4487580540905211,3
NT12327,50,6.0902,1.6192500023158871,5.5294,0.9348744247223796,3
NT12327,100,0.6869999999999999,0.5157021330186642,0.9013,0.29774076531999,3
NT12327,200,0.053399999999999996,0.047002446744823824,0.0717,0.027136875280695087,3
NT12328,0,9.788400000000001,1.046877963279388,9.4181,0.604415273908042,3
NT12328,50,6.7462333333333335,0.43641707497912263,6.5245,0.25196551571814557,3
NT12328,100,4.359366666666666,0.3036004336843629,4.384,0.17528379211375406,3
NT12328,200,0.24506666666666665,0.12545901057051795,0.2981,0.07243379352515264,3
NT12329,0,11.901166666666667,0.47675996406297944,12.1512,0.2752574935905975,3
NT12329,50,6.817733333333333,0.3102218775865642,6.712,0.17910668453311399,3
NT12329,100,4.3054,0.8164663434581977,3.9351,0.4713870631798599,3
NT12329,200,0.22590000000000002,0.2980637683449634,0.0728,0.1720871968896389,3
NT12330,0,9.621533333333334,0.7028692434111296,9.4042,0.4058017468885243,3
NT12330,50,7.2222,0.8191331271533343,6.9676,0.4729267314641175,3
NT12330,100,4.357666666666667,0.7246127885521573,4.43,0.4183553885288334,3
NT12330,200,0.3887333333333334,0.405820457016811,0.256,0.23430055010131282,3
NT12331,0,13.5021,0.5154227682204198,13.6067,0.29757947397852147,3
NT12331,50,7.368166666666666,0.37135449819994565,7.5454,0.21440161950051703,3
NT12331,100,5.2348,0.3354410976609758,5.1419,0.19366700803182793,3
NT12331,200,1.3599333333333332,0.7146068173011879,1.559,0.4125784383335826,3
NT12332,0,11.8619,0.33594968373254924,12.0474,0.19396064033715696,3
NT12332,50,7.712533333333333,0.8201755076404891,7.5363,0.4735285501189744,3
NT12332,100,3.9103,0.8050092608162964,4.3608,0.4647723134324304,3
NT12332,200,0.12296666666666667,0.15363138785200547,0.0716,0.08869912313233116,3
NT12333,0,14.1354,0.6247589215049267,14.2348,0.36070473150948973,3
NT12333,50,11.5792,0.7001371508497463,11.4711,0.40422437251275867,3
NT12333,100,9.323933333333333,0.63620469452318,9.3012,0.3673129516426616,3
NT12333,200,5.696866666666667,0.48147881919491886,5.7964,0.27798192587128956,3
NT12334,0,12.220333333333333,1.789199995342425,12.4895,1.0329950989450263,3
NT12334,50,7.9833,0.7761973718069399,7.6749,0.44813776155701684,3
NT12334,100,4.295533333333333,0.12815558252894518,4.317,0.0739906600712398,3
NT12334,200,0.07946666666666666,0.04888970580125568,0.061,0.028226484804956577,3
NT12335,0,8.5532,7.407468904423427,12.7781,4.276704165982649,3
NT12335,50,5.0904,4.413080424148194,7.4055,2.5478931708374275,3
NT12335,100,1.8718000000000001,1.5714915239987775,2.6857,0.9073010544099095,3
NT12335,200,0.2121,0.20700364731086263,0.2227,0.1195136114981609,3
NT12336,0,13.644666666666666,0.2668821899890161,13.5288,0.1540845042320753,3
NT12336,50,8.158466666666667,0.45301948449634394,8.1056,0.26155092132210966,3
NT12336,100,3.0598666666666667,0.2865637858022772,2.929,0.165447678872943,3
NT12336,200,0.09043333333333334,0.07420521095808119,0.0757,0.04284239852192115,3
NT12337,0,14.838633333333334,0.27980354417578956,14.7161,0.16154465155010345,3
NT12337,50,8.064066666666667,0.17640624516533798,7.9908,0.10184819313293901,3
NT12337,100,3.4348666666666667,0.5771334536598387,3.7114,0.3332081548288463,3
NT12337,200,0.19973333333333335,0.24720682299106012,0.078,0.14272492579940074,3
NT12338,0,7.172866666666667,0.2686875570869136,7.1164,0.1551268334120325,3
NT12338,50,5.075333333333333,0.7501712626682877,4.841,0.43311158043985737,3
NT12338,100,3.5,1.8479174765124118,2.885,1.066895652504655,3
NT12338,200,0.014933333333333333,0.01905920599955133,0.0084,0.011003837714381492,3
NT12339,0,12.9079,0.5476427028638285,13.2163,0.31618166191816566,3
NT12339,50,6.361033333333333,0.2913184569046959,6.2522,0.16819278951383257,3
NT12339,100,1.5680999999999998,1.176141118233692,2.1338,0.6790453912172096,3
NT12339,200,0.0476,0.03116360056219435,0.0592,0.017992313173500883,3
NT12340,0,12.449333333333334,1.1106182977663086,12.9001,0.6412157731823023,3
NT12340,50,7.729433333333333,0.442245241165276,7.5217,0.2553304090346031,3
NT12340,100,4.447733333333334,0.5783271162009728,4.4542,0.3338973162182916,3
NT12340,200,0.09846666666666667,0.09322190372081732,0.1008,0.053821691207583254,3
NT12341,0,11.557866666666667,0.6679258367014512,11.7965,0.3856271616182889,3
NT12341,50,6.385833333333333,0.5799280673784752,6.2808,0.33482162581158215,3
NT12341,100,4.250533333333333,1.35364890696714,3.8103,0.781529560825721,3
NT12341,200,0.20386666666666667,0.3245570725363004,0.0208,0.18738311319622994,3
NT12342,0,11.058,0.5018395062168778,10.8748,0.28973717400430327,3
NT12342,50,4.686366666666666,0.18447087394310588,4.6438,0.1065043087286977,3
NT12342,100,2.8896333333333333,0.1561263057057756,2.8546,0.09013956462681136,3
NT12342,200,0.05163333333333333,0.05381833640436439,0.0439,0.03107203101039762,3
NT12343,0,10.584266666666666,0.36445293706229553,10.3745,0.21041700131986607,3
NT12343,50,7.380466666666667,0.35938734442566767,7.2195,0.20749238004750398,3
NT12343,100,4.807633333333333,0.44752687442580835,4.6804,0.25837976141933233,3
NT12343,200,0.34096666666666664,0.2846276573584045,0.2344,0.1643298545946874,3
NT12344,0,12.091899999999999,1.6556228948646488,11.9736,0.9558743240266125,3
NT12344,50,9.706266666666666,0.5277977011444192,9.9722,0.30472414483339605,3
NT12344,100,8.622766666666667,0.12855976560858093,8.5615,0.0742240152810694,3
NT12344,200,6.356933333333333,0.6078877390878458,6.3303,0.3509641497994408,3
NT12345,0,13.588,1.4759397243790144,14.2417,0.8521341971778861,3
NT12345,50,7.944133333333333,0.3365803074057262,7.978,0.19432473108462303,3
NT12345,100,4.6713,0.3466757707137899,4.5878,0.2001533495431276,3
NT12345,200,0.27463333333333334,0.2199356799915224,0.3142,0.12697992404750885,3
NT12346,0,14.380766666666666,0.50767503713826,14.5076,0.2931063193526277,3
NT12346,50,8.0457,0.38567425374271497,8.0748,0.22266913421786452,3
NT12346,100,4.281533333333333,0.7119815751361361,4.5671,0.411062754062902,3
NT12346,200,0.041466666666666666,0.038922658353886024,0.043,0.022472007278191933,3
NT12347,0,12.803633333333332,0.31356566032225736,12.838,0.18103721839567805,3
NT12347,50,8.382266666666666,0.44909335703540904,8.6091,0.25928417057566616,3
NT12347,100,5.4922,0.7384136239263194,5.6768,0.4263233045471476,3
NT12347,200,0.07103333333333334,0.020518365756885544,0.066,0.011846283993069069,3
NT12348,0,12.331833333333334,1.6494336037965682,13.0431,0.9523009351623632,3
NT12348,50,8.082866666666666,0.8722332849263051,8.5689,0.5035841218483539,3
NT12348,100,4.3237,1.1773931926081447,4.5608,0.6797682766943453,3
NT12348,200,0.0412,0.033488356185396743,0.0585,0.01933451145835688,3
NT12349,0,11.5673,1.5562323187750602,12.3232,0.8984911481663765,3
NT12349,50,6.307133333333334,0.6176119034906414,6.3279,0.35657839873503905,3
NT12349,100,2.2796333333333334,0.8170881368208286,2.571,0.47174605574515516,3
NT12349,200,0.042499999999999996,0.0332938432746957,0.0601,0.019222209377002777,3
NT12350,0,13.323,1.0877736942949117,13.7726,0.6280264352185609,3
NT12350,50,11.090066666666667,0.15032672195366084,11.0509,0.08679117338634011,3
NT12350,100,9.7848,0.5270113186640302,9.7337,0.3042701266966575,3
NT12350,200,6.8529333333333335,0.5872544366229455,7.1356,0.33905150706705967,3
NT12351,0,12.520833333333334,0.5042643883255422,12.3737,0.2911371803424938,3
NT12351,50,6.073,0.44218230403307623,6.1913,0.2552940722643855,3
NT12351,100,2.4363,0.4948681743656586,2.2782,0.2857122736833917,3
NT12351,200,0.0036666666666666666,0.0027024680078279067,0.0047,0.0015602706317957937,3
NT12352,0,13.135566666666668,0.44382344838159843,13.2361,0.25624158739578384,3
NT12352,50,8.216566666666667,0.23321923877187603,8.2377,0.13464919028514225,3
NT12352,100,4.334666666666667,0.5928168379300082,4.4213,0.34226296095903297,3
NT12352,200,0.021433333333333332,0.03190522423261327,0.0062,0.018420489799254643,3
NT12353,0,13.388833333333332,1.6467068055161893,13.3943,0.9507266174411607,3
NT12353,50,8.218766666666667,0.7850523698030172,8.4698,0.45325019703372565,3
NT12353,100,4.8998,0.8309458646626746,5.3059,0.47974681864500157,3
NT12353,200,0.14146666666666666,0.047878213556202504,0.1523,0.027642499484991905,3
NT12354,0,13.1676,0.3899009617838865,13.305,0.22510942524322086,3
NT12354,50,6.483766666666667,0.2864192963704322,6.6215,0.16536425786057224,3
NT12354,100,1.4524,1.2619968581577372,1.5431,0.7286142257738316,3
NT12354,200,0.025766666666666667,0.038562200836224754,0.0072,0.022263897033338774,3
NT12355,0,10.969766666666667,2.2845637687167613,11.7929,1.318993506849488,3
NT12355,50,6.249633333333333,0.32840850070199656,6.1099,0.18960673628445912,3
