Strain,estimate,estimate1,estimate2,.y.,group1,group2,n1,n2,statistic,p,df,conf.low,conf.high,method,alternative,p.adj,p.adj.signif
NT12024,3.562383333333333,11.225683333333333,7.6633,AUC,0,50,6,6,3.766035780471928,0.006,7.692778082456547,1.3658221486266129,5.758944518040053,T-test,two.sided,0.010406691061160482,*
NT12024,6.997133333333332,11.225683333333333,4.22855,AUC,0,100,6,6,6.62506630638765,7.69e-5,9.449181617949938,4.625133518267431,9.369133148399236,T-test,two.sided,0.0011093660869565217,**
NT12024,11.200583333333332,11.225683333333333,0.025099999999999997,AUC,0,200,6,6,13.459299179967628,4.04e-5,5.001870323881438,9.061632575342738,13.339534091323927,T-test,two.sided,7.83901754385965e-4,***
NT12024,3.4347499999999993,7.6633,4.22855,AUC,50,100,6,6,4.343079323073184,0.002,8.892711174877702,1.6424139678237155,5.227086032176283,T-test,two.sided,0.005077276205049732,**
NT12024,7.638199999999999,7.6633,0.025099999999999997,AUC,50,200,6,6,16.97358591447619,1.28e-5,5.006399039612264,6.481869673350945,8.794530326649053,T-test,two.sided,4.378391752577319e-4,***
NT12024,4.20345,4.22855,0.025099999999999997,AUC,100,200,6,6,6.461438305558069,0.001,5.003060916689488,2.531481061342859,5.87541893865714,T-test,two.sided,0.0031934552454282966,**
NT12025,6.6182,13.696066666666667,7.077866666666667,AUC,0,50,6,6,4.73288440560584,0.001,8.581853898889857,3.431275009365845,9.805124990634155,T-test,two.sided,0.0031934552454282966,**
NT12025,11.047983333333335,13.696066666666667,2.648083333333333,AUC,0,100,6,6,7.918407932269918,3.24e-5,8.544069991843585,7.865897454490374,14.230069212176296,T-test,two.sided,6.89123076923077e-4,***
NT12025,13.622316666666666,13.696066666666667,0.07375,AUC,0,200,6,6,11.610826742383633,8.21e-5,5.01002639996689,10.608215008999966,16.636418324333366,T-test,two.sided,0.0011425581589958158,**
NT12025,4.429783333333334,7.077866666666667,2.648083333333333,AUC,50,100,6,6,4.127587695206186,0.002,9.99942884407248,2.0384958553113637,6.821070811355305,T-test,two.sided,0.005077276205049732,**
NT12025,7.0041166666666665,7.077866666666667,0.07375,AUC,50,200,6,6,9.18399984986415,2.5e-4,5.023761352549931,5.046465118494746,8.961768214838587,T-test,two.sided,0.001989208633093525,**
NT12025,2.574333333333333,2.648083333333333,0.07375,AUC,100,200,6,6,3.4010872045999636,0.019,5.024123245912766,0.6314284247918709,4.517238241874795,T-test,two.sided,0.02568948655256724,*
NT12026,7.121599999999999,15.346466666666666,8.224866666666667,AUC,0,50,6,6,8.323952898767239,2.68e-5,8.273508590531653,5.1599816920586825,9.083218307941314,T-test,two.sided,6.421165467625899e-4,***
NT12026,11.050483333333332,15.346466666666666,4.295983333333333,AUC,0,100,6,6,10.393753485740802,1.14e-6,9.968031977491115,8.680529211446983,13.42043745521968,T-test,two.sided,1.146218181818182e-4,***
NT12026,13.836533333333334,15.346466666666666,1.5099333333333333,AUC,0,200,6,6,11.623645441428101,6.74e-7,9.422970096071595,11.162024135334036,16.51104253133263,T-test,two.sided,8.601276923076923e-5,****
NT12026,3.928883333333334,8.224866666666667,4.295983333333333,AUC,50,100,6,6,4.403681610495544,0.002,7.996831246283764,1.8713671575092854,5.986399509157383,T-test,two.sided,0.005077276205049732,**
NT12026,6.714933333333334,8.224866666666667,1.5099333333333333,AUC,50,200,6,6,6.453607961409119,3.21e-4,7.140990471057661,4.264371871984015,9.165494794682651,T-test,two.sided,0.002244529411764706,**
NT12026,2.7860499999999995,4.295983333333333,1.5099333333333333,AUC,100,200,6,6,2.2893352658409696,0.046,9.638941355067068,0.06064305958755778,5.511456940412441,T-test,two.sided,0.054085046066619416,ns
NT12027,4.5595,7.481183333333333,2.9216833333333336,AUC,0,50,6,6,3.261829014813702,0.015,6.634075536995868,1.216823824934466,7.902176175065534,T-test,two.sided,0.02116971501488728,*
NT12027,6.963733333333333,7.481183333333333,0.51745,AUC,0,100,6,6,11.290731178011075,2.96e-6,8.141412838304067,5.545758195137637,8.381708471529029,T-test,two.sided,2.0040719999999998e-4,***
NT12027,7.444999999999999,7.481183333333333,0.03618333333333333,AUC,0,200,6,6,14.038790355702213,3.27e-5,5.005659229426626,6.082241865708693,8.807758134291305,T-test,two.sided,6.910738853503185e-4,***
NT12027,2.404233333333334,2.9216833333333336,0.51745,AUC,50,100,6,6,1.8060151436052927,0.125,5.591645271574841,-0.9117280195047415,5.720194686171409,T-test,two.sided,0.13413648124191463,ns
NT12027,2.8855000000000004,2.9216833333333336,0.03618333333333333,AUC,50,200,6,6,2.2308464265027963,0.076,5.000950868016179,-0.43924240452763424,6.210242404527635,T-test,two.sided,0.08445010046885465,ns
NT12027,0.4812666666666666,0.51745,0.03618333333333333,AUC,100,200,6,6,1.5258530370261616,0.187,5.016015092978976,-0.32873811103288264,1.2912714443662159,T-test,two.sided,0.19579236352161566,ns
NT12028,4.5536,9.8086,5.255,AUC,0,50,3,3,15.393943937296346,3.49e-4,3.2950550919780834,3.6581546056618404,5.44904539433816,T-test,two.sided,0.002313346613545817,**
NT12028,8.829233333333333,9.8086,0.9793666666666666,AUC,0,100,3,3,28.43628113947455,2.22e-5,3.6126519451187895,7.929464439611591,9.729002227055076,T-test,two.sided,5.98858536585366e-4,***
NT12028,9.770933333333334,9.8086,0.03766666666666667,AUC,0,200,3,3,38.493396116854456,6.2e-4,2.027844905112337,8.693019835928215,10.848846830738452,T-test,two.sided,0.00302079295154185,**
NT12028,4.275633333333333,5.255,0.9793666666666666,AUC,50,100,3,3,18.078660026088865,6.6e-5,3.9011216800057897,3.6123833350909917,4.938883331575675,T-test,two.sided,0.0010224244343891404,**
NT12028,5.217333333333333,5.255,0.03766666666666667,AUC,50,200,3,3,33.70614813142278,7.08e-4,2.075747618522039,4.574087254550261,5.860579412116405,T-test,two.sided,0.0031934552454282966,**
NT12028,0.9417,0.9793666666666666,0.03766666666666667,AUC,100,200,3,3,5.1945740793608515,0.033,2.054950670468901,0.1813431653653304,1.7020568346346694,T-test,two.sided,0.04077988826815642,*
NT12029,2.770833333333334,9.883733333333334,7.1129,AUC,0,50,3,3,6.956627215301624,0.002,3.9846076841816767,1.6632849863149575,3.87838168035171,T-test,two.sided,0.005077276205049732,**
NT12029,5.590066666666667,9.883733333333334,4.293666666666667,AUC,0,100,3,3,15.840977291897174,2e-4,3.5564965638426296,4.560178278413535,6.619955054919798,T-test,two.sided,0.0017879839142091155,**
NT12029,9.879900000000001,9.883733333333334,0.003833333333333333,AUC,0,200,3,3,34.03692521047671,8.62e-4,2.000222876323244,8.631102124139922,11.12869787586008,T-test,two.sided,0.0031934552454282966,**
NT12029,2.819233333333333,7.1129,4.293666666666667,AUC,50,100,3,3,8.32546512009298,0.002,3.674741918201235,1.845305666290378,3.7931610003762883,T-test,two.sided,0.005077276205049732,**
NT12029,7.109066666666666,7.1129,0.003833333333333333,AUC,50,200,3,3,26.063702953827935,0.001,2.000252417033996,5.935628399469612,8.28250493386372,T-test,two.sided,0.0031934552454282966,**
NT12029,4.289833333333333,4.293666666666667,0.003833333333333333,AUC,100,200,3,3,21.374074597064986,0.002,2.000466217539271,3.4264723767914287,5.153194289875238,T-test,two.sided,0.005077276205049732,**
NT12030,3.4477666666666655,10.007733333333332,6.559966666666667,AUC,0,50,3,3,4.6835163905384,0.021,2.835122630276124,1.0260174803677127,5.869515852965618,T-test,two.sided,0.027848920863309354,*
NT12030,5.029133333333332,10.007733333333332,4.9786,AUC,0,100,3,3,7.108483517389546,0.01,2.4949888416031416,2.496486864126358,7.561779802540306,T-test,two.sided,0.015354002776492364,*
NT12030,10.002099999999999,10.007733333333332,0.005633333333333333,AUC,0,200,3,3,14.999425767442835,0.004,2.000224671042368,7.133261445649436,12.87093855435056,T-test,two.sided,0.0079568345323741,**
NT12030,1.5813666666666668,6.559966666666667,4.9786,AUC,50,100,3,3,4.040627786442893,0.018,3.7278741598452663,0.4627503444285482,2.6999829889047855,T-test,two.sided,0.024577777777777775,*
NT12030,6.554333333333334,6.559966666666667,0.005633333333333333,AUC,50,200,3,3,21.012188876626382,0.002,2.001026958344501,5.212866465474138,7.895800201192529,T-test,two.sided,0.005077276205049732,**
NT12030,4.972966666666667,4.9786,0.005633333333333333,AUC,100,200,3,3,21.030138058042724,0.002,2.0017873224259333,3.9563945814019625,5.989538751931372,T-test,two.sided,0.005077276205049732,**
NT12031,5.654,13.7588,8.104800000000001,AUC,0,50,3,3,9.97255502301006,0.006,2.3511418006581026,3.5325085781791197,7.775491421820881,T-test,two.sided,0.010406691061160482,*
NT12031,9.840200000000001,13.7588,3.9186,AUC,0,100,3,3,30.149305430777883,5.18e-5,3.175716229766922,8.83327411342858,10.84712588657142,T-test,two.sided,9.033298429319372e-4,***
NT12031,13.6606,13.7588,0.0982,AUC,0,200,3,3,81.81391112191169,5.54e-5,2.267101820673779,13.017494869984267,14.303705130015734,T-test,two.sided,9.145134328358207e-4,***
NT12031,4.186200000000001,8.104800000000001,3.9186,AUC,50,100,3,3,6.829569308791531,0.006,3.013849582831077,2.240573662171649,6.131826337828354,T-test,two.sided,0.010406691061160482,*
NT12031,8.0066,8.104800000000001,0.0982,AUC,50,200,3,3,14.690030283718036,0.004,2.023736672595598,5.687660563937381,10.32553943606262,T-test,two.sided,0.0079568345323741,**
NT12031,3.8204000000000002,3.9186,0.0982,AUC,100,200,3,3,13.32915804943209,0.005,2.087149061362995,2.6352296007375524,5.005570399262448,T-test,two.sided,0.009226918798665183,**
NT12032,6.927266666666666,15.750033333333333,8.822766666666666,AUC,0,50,3,3,12.011329978427105,4.47e-4,3.666392126331561,5.266883283582883,8.58765004975045,T-test,two.sided,0.002588387434554974,**
NT12032,11.499933333333333,15.750033333333333,4.2501,AUC,0,100,3,3,19.347299396016634,6.08e-5,3.80657282107973,9.816024801925543,13.183841864741124,T-test,two.sided,9.792932038834952e-4,***
NT12032,15.726999999999999,15.750033333333333,0.023033333333333333,AUC,0,200,3,3,33.770871885364265,8.57e-4,2.007397728559915,13.730326363150008,17.723673636849988,T-test,two.sided,0.0031934552454282966,**
NT12032,4.572666666666667,8.822766666666666,4.2501,AUC,50,100,3,3,9.091436601196271,8.37e-4,3.9734203265430117,3.1725225368155345,5.972810796517799,T-test,two.sided,0.0031934552454282966,**
NT12032,8.799733333333332,8.822766666666666,0.023033333333333333,AUC,50,200,3,3,25.776792920311827,0.001,2.0137883634651983,7.34048083561339,10.258985831053273,T-test,two.sided,0.0031934552454282966,**
NT12032,4.2270666666666665,4.2501,0.023033333333333333,AUC,100,200,3,3,11.410678047766105,0.007,2.011703465517955,2.642009357822935,5.812123975510399,T-test,two.sided,0.011589820359281437,*
NT12033,7.590933333333334,16.0257,8.434766666666667,AUC,0,50,3,3,6.694134056081504,0.003,3.8939825117409033,4.408438201731953,10.773428464934716,T-test,two.sided,0.006557312252964426,**
NT12033,13.380033333333333,16.0257,2.6456666666666666,AUC,0,100,3,3,14.134224202894604,0.001,2.7563778939975223,10.21101659626174,16.549050070404927,T-test,two.sided,0.0031934552454282966,**
NT12033,15.978533333333333,16.0257,0.04716666666666667,AUC,0,200,3,3,18.461289229932483,0.003,2.0004715320082944,12.255361439809025,19.701705226857637,T-test,two.sided,0.006557312252964426,**
NT12033,5.7890999999999995,8.434766666666667,2.6456666666666666,AUC,50,100,3,3,6.999991692329062,0.006,3.019473570397426,3.1667449653285122,8.411455034671487,T-test,two.sided,0.010406691061160482,*
NT12033,8.387599999999999,8.434766666666667,0.04716666666666667,AUC,50,200,3,3,11.446527584311964,0.008,2.000657889981953,5.2357655456681895,11.539434454331808,T-test,two.sided,0.012885436893203882,*
NT12033,2.5985,2.6456666666666666,0.04716666666666667,AUC,100,200,3,3,6.7730803946559375,0.021,2.0024010280713234,0.9496777128686098,4.24732228713139,T-test,two.sided,0.027848920863309354,*
NT12034,6.3366,12.1435,5.8069,AUC,0,50,3,3,21.137983618563233,0.001,2.300379365825962,5.195464789888514,7.477735210111485,T-test,two.sided,0.0031934552454282966,**
NT12034,9.791466666666667,12.1435,2.3520333333333334,AUC,0,100,3,3,17.92056568273931,1.91e-4,3.3506190342480133,8.151175438857555,11.431757894475778,T-test,two.sided,0.0017458347107438016,**
NT12034,12.0956,12.1435,0.0479,AUC,0,200,3,3,41.81031638691399,5.6e-4,2.0066574163714397,10.854804421371282,13.336395578628714,T-test,two.sided,0.002898720748829953,**
NT12034,3.4548666666666663,5.8069,2.3520333333333334,AUC,50,100,3,3,7.344310625931418,0.015,2.1173101502443386,1.5345947211576654,5.375138612175667,T-test,two.sided,0.02116971501488728,*
NT12034,5.7589999999999995,5.8069,0.0479,AUC,50,200,3,3,71.71180874994268,1.41e-4,2.088108109001138,5.427067038307627,6.090932961692372,T-test,two.sided,0.0015189545454545458,**
NT12034,2.3041333333333336,2.3520333333333334,0.0479,AUC,100,200,3,3,4.96785668164942,0.038,2.0025874751566564,0.31099601294914037,4.297270653717527,T-test,two.sided,0.045882096069869,*
NT12035,7.306733333333334,14.182733333333333,6.8759999999999994,AUC,0,50,3,3,18.80752998551656,4.8e-5,3.9892055533445037,6.226931172351531,8.386535494315137,T-test,two.sided,8.562580645161291e-4,***
NT12035,9.871866666666666,14.182733333333333,4.310866666666667,AUC,0,100,3,3,27.935349746845556,1.82e-5,3.7253949775822464,8.861528033164497,10.882205300168835,T-test,two.sided,5.631467889908256e-4,***
NT12035,14.010933333333334,14.182733333333333,0.1718,AUC,0,200,3,3,45.34056892301882,4.51e-5,2.7790614862847205,12.981764323931474,15.040102342735194,T-test,two.sided,8.349692307692307e-4,***
NT12035,2.565133333333333,6.8759999999999994,4.310866666666667,AUC,50,100,3,3,7.498338863186682,0.002,3.81111460774251,1.5964731847263445,3.533793481940321,T-test,two.sided,0.005077276205049732,**
NT12035,6.704199999999999,6.8759999999999994,0.1718,AUC,50,200,3,3,22.646321504413716,2.6e-4,2.8567260720177834,5.7347678709786045,7.673632129021393,T-test,two.sided,0.0020153210161662815,**
NT12035,4.1390666666666664,4.310866666666667,0.1718,AUC,100,200,3,3,16.67868049025477,2.88e-4,3.2580741634082644,3.383532200383258,4.894601132950074,T-test,two.sided,0.00211412389380531,**
NT12036,7.366533333333335,12.9036,5.537066666666666,AUC,0,50,3,3,11.172463470197,0.002,2.76988636377506,5.166046000192976,9.567020666473693,T-test,two.sided,0.005077276205049732,**
NT12036,10.080000000000002,12.9036,2.8236,AUC,0,100,3,3,14.559246234310129,5.2e-4,3.1708635859531302,7.942321695422286,12.217678304577719,T-test,two.sided,0.0027738906752411575,**
NT12036,12.873600000000001,12.9036,0.03,AUC,0,200,3,3,21.388807638703742,0.002,2.00042849787196,10.284429874476073,15.46277012552393,T-test,two.sided,0.005077276205049732,**
NT12036,2.7134666666666662,5.537066666666666,2.8236,AUC,50,100,3,3,6.23126886423833,0.004,3.7903149494547623,1.477596094793861,3.949337238539471,T-test,two.sided,0.0079568345323741,**
NT12036,5.507066666666666,5.537066666666666,0.03,AUC,50,200,3,3,20.445539239455552,0.002,2.002140512228736,4.34932092657015,6.664812406763182,T-test,two.sided,0.005077276205049732,**
NT12036,2.7936,2.8236,0.03,AUC,100,200,3,3,8.161872516974798,0.015,2.0013253299745286,1.3218463097346334,4.265353690265367,T-test,two.sided,0.02116971501488728,*
NT12037,7.214033333333334,12.817433333333334,5.6034,AUC,0,50,3,3,21.20000688644302,1.23e-4,3.294715812068055,6.183887445636806,8.244179221029862,T-test,two.sided,0.001407289655172414,**
NT12037,9.546566666666667,12.817433333333334,3.2708666666666666,AUC,0,100,3,3,21.181993629897523,3.64e-5,3.8925008661569724,8.281496111143786,10.81163722218955,T-test,two.sided,7.384573170731707e-4,***
NT12037,12.771633333333334,12.817433333333334,0.0458,AUC,0,200,3,3,43.86409090406966,5.12e-4,2.0043627253603167,11.52146627209704,14.02180039456963,T-test,two.sided,0.00276230243902439,**
NT12037,2.332533333333333,5.6034,3.2708666666666666,AUC,50,100,3,3,6.031642226153171,0.009,2.9828384396624736,1.097814563725228,3.5672521029414384,T-test,two.sided,0.014099150141643058,*
NT12037,5.5576,5.6034,0.0458,AUC,50,200,3,3,31.462744474607376,9.76e-4,2.0118757731292995,4.8018596056791125,6.313340394320888,T-test,two.sided,0.0031934552454282966,**
NT12037,3.2250666666666667,3.2708666666666666,0.0458,AUC,100,200,3,3,9.3674327302132685,0.011,2.0031193323088208,1.745936219401055,4.7041971139322785,T-test,two.sided,0.016559891107078038,*
NT12038,4.532633333333334,11.233333333333334,6.7007,AUC,0,50,3,3,12.575740220170571,0.002,2.5736145346696007,3.270220023103647,5.79504664356302,T-test,two.sided,0.005077276205049732,**
NT12038,7.041866666666667,11.233333333333334,4.191466666666667,AUC,0,100,3,3,15.276249701496857,0.002,2.336495697212231,5.308562210237072,8.775171123096262,T-test,two.sided,0.005077276205049732,**
NT12038,11.093900000000001,11.233333333333334,0.13943333333333333,AUC,0,200,3,3,83.8542179025228,6.3e-5,2.217591865789547,10.574972501208736,11.612827498791265,T-test,two.sided,0.0010001399999999998,**
NT12038,2.5092333333333334,6.7007,4.191466666666667,AUC,50,100,3,3,4.512514401993413,0.013,3.733657891316311,0.9209410332159621,4.097525633450705,T-test,two.sided,0.018852272727272728,*
NT12038,6.561266666666667,6.7007,0.13943333333333333,AUC,50,200,3,3,19.41446712012923,0.002,2.031965820475587,5.128855266647569,7.993678066685765,T-test,two.sided,0.005077276205049732,**
NT12038,4.052033333333333,4.191466666666667,0.13943333333333333,AUC,100,200,3,3,9.13399668630805,0.011,2.0184905724829374,2.1599443999135635,5.944122266753103,T-test,two.sided,0.016559891107078038,*
NT12039,4.488066666666667,13.0801,8.592033333333333,AUC,0,50,3,3,8.746268087457437,0.002,3.2402300144651166,2.92142609023342,6.054707243099912,T-test,two.sided,0.005077276205049732,**
NT12039,7.907866666666666,13.0801,5.172233333333334,AUC,0,100,3,3,14.813388636379191,5.2e-4,3.1397443486663725,6.250959703826458,9.564773629506874,T-test,two.sided,0.0027738906752411575,**
NT12039,12.781433333333332,13.0801,0.29866666666666664,AUC,0,200,3,3,34.62313757833031,4.15e-6,3.999952540697181,11.756479601442592,13.806387065224072,T-test,two.sided,2.3008426229508198e-4,***
NT12039,3.4197999999999995,8.592033333333333,5.172233333333334,AUC,50,100,3,3,5.324739391796856,0.006,3.9889969078473375,1.6346938871914893,5.20490611280851,T-test,two.sided,0.010406691061160482,*
NT12039,8.293366666666667,8.592033333333333,0.29866666666666664,AUC,50,200,3,3,16.147585078273583,3.27e-4,3.2469396941868904,6.726991161791662,9.859742171541674,T-test,two.sided,0.0022625862785862786,**
NT12039,4.873566666666667,5.172233333333334,0.29866666666666664,AUC,100,200,3,3,9.12188508061814,0.002,3.146205912762372,3.217112351245538,6.5300209820877955,T-test,two.sided,0.005077276205049732,**
NT12040,4.160133333333333,11.263366666666666,7.103233333333334,AUC,0,50,3,3,5.001239281048192,0.011,3.4010253380180564,1.681025688677073,6.6392409779895925,T-test,two.sided,0.016559891107078038,*
NT12040,8.3178,11.263366666666666,2.9455666666666667,AUC,0,100,3,3,10.84674690848467,0.002,2.759638128561225,5.752578940666813,10.883021059333188,T-test,two.sided,0.005077276205049732,**
